Taxon,SiteId,lon,lat,FA,EUROMED,Cover
Primula hirsuta,CBNA_441667,5.9282622039,45.1338225302,600010190,28884,0
Primula hirsuta,CBNA_441673,5.93341918988,45.1339843223,600010190,28884,0
Primula hirsuta,CBNA_441674,5.93377973688,45.1343172273,600010190,28884,0
Primula hirsuta,CBNA_441678,5.92446371983,45.1272816774,600010190,28884,0
Primula hirsuta,CBNA_441679,5.92392389175,45.1270840955,600010190,28884,0
Primula hirsuta,CBNA_441682,5.92271844396,45.128566347,600010190,28884,0
Primula hirsuta,CBNA_441684,5.92193500162,45.1276047678,600010190,28884,0
Primula hirsuta,CBNA_441685,5.92097171052,45.12897253,600010190,28884,0
Primula hirsuta,CBNA_441687,5.91787567537,45.127954352,600010190,28884,0
Primula hirsuta,CBNA_441689,5.91630961812,45.126833011,600010190,28884,0
Primula hirsuta,CBNA_441699,5.92290639786,45.1336431868,600010190,28884,0
Primula hirsuta,CBNA_944350,6.19805408024,45.0475926179,600010190,28884,0
Primula hirsuta,CBNA_441702,5.92451859886,45.1347497199,600010190,28884,0
Primula hirsuta,CBNA_441704,5.92535465697,45.1350116122,600010190,28884,0
Primula hirsuta,CBNA_441705,5.92597601683,45.1346619304,600010190,28884,0
Primula hirsuta,CBNA_441706,5.92763162196,45.1347220928,600010190,28884,0
Primula hirsuta,CBNA_441709,5.92986390201,45.1364159585,600010190,28884,0
Primula hirsuta,CBNA_441712,5.93384267696,45.1360004937,600010190,28884,0
Primula hirsuta,CBNA_441715,5.93467902653,45.1364605364,600010190,28884,0
Primula hirsuta,CBNA_441717,5.93474246492,45.1374499985,600010190,28884,0
Primula hirsuta,CBNA_441718,5.93359062964,45.1371739563,600010190,28884,0
Primula hirsuta,CBNA_441720,5.93279812841,45.1371272249,600010190,28884,0
Primula hirsuta,CBNA_441721,5.93231186509,45.1372976925,600010190,28884,0
Primula hirsuta,CBNA_441734,5.9241762602,45.1293525584,600010190,28884,0
Primula hirsuta,CBNA_441738,5.92721788302,45.1273265349,600010190,28884,0
Primula hirsuta,CBNA_441740,5.92814484886,45.1270273816,600010190,28884,0
Primula hirsuta,CBNA_441747,5.93062039561,45.1309719012,600010190,28884,0
Primula hirsuta,CBNA_441752,5.93007995882,45.1331035149,600010190,28884,0
Primula hirsuta,CBNA_441762,5.92856821934,45.1409956728,600010190,28884,0
Primula hirsuta,CBNA_441768,5.92972923662,45.1387126098,600010190,28884,0
Primula hirsuta,CBNA_441771,5.93119639901,45.1406743368,600010190,28884,0
Primula hirsuta,CBNA_441773,5.93251938316,45.1419055009,600010190,28884,0
Primula hirsuta,CBNA_441782,5.94138453256,45.1460825917,600010190,28884,0
Primula hirsuta,CBNA_441785,5.94101555133,45.1467500766,600010190,28884,0
Primula hirsuta,CBNA_441791,5.94920567028,45.1451822512,600010190,28884,0
Primula hirsuta,CBNA_441793,5.94964664613,45.1448867627,600010190,28884,0
Primula hirsuta,CBNA_441799,5.95173466355,45.1466200799,600010190,28884,0
Primula hirsuta,CBNA_441807,5.95566757344,45.1458221226,600010190,28884,0
Primula hirsuta,CBNA_441808,5.95580304627,45.1467556137,600010190,28884,0
Primula hirsuta,CBNA_441816,5.92381617839,45.1353628157,600010190,28884,0
Primula hirsuta,CBNA_441822,5.92525627906,45.138262387,600010190,28884,0
Primula hirsuta,CBNA_441824,5.92573320321,45.1389436649,600010190,28884,0
Primula hirsuta,CBNA_441826,5.92529182346,45.1393787258,600010190,28884,0
Primula hirsuta,CBNA_441835,5.92374364918,45.1428792624,600010190,28884,0
Primula hirsuta,CBNA_441861,5.93154740433,45.1411426554,600010190,28884,0
Primula hirsuta,CBNA_441838,5.9198199827,45.142067518,600010190,28884,0
Primula hirsuta,CBNA_441842,5.92117872661,45.1402839494,600010190,28884,0
Primula hirsuta,CBNA_441857,5.92184521208,45.1359641017,600010190,28884,0
Primula hirsuta,CBNA_441848,5.91994593234,45.1370365116,600010190,28884,0
Primula hirsuta,CBNA_441851,5.92425703629,45.1387751479,600010190,28884,0
Primula hirsuta,CBNA_441856,5.92164660403,45.1362801585,600010190,28884,0
Primula hirsuta,CBNA_441915,5.94212267181,45.155415864,600010190,28884,0
Primula hirsuta,CBNA_441862,5.92376163228,45.1517358799,600010190,28884,0
Primula hirsuta,CBNA_441863,5.92206946912,45.1512396066,600010190,28884,0
Primula hirsuta,CBNA_441871,5.92986356278,45.1543419295,600010190,28884,0
Primula hirsuta,CBNA_441875,5.92794678397,45.1557843498,600010190,28884,0
Primula hirsuta,CBNA_441876,5.92799227868,45.1560084131,600010190,28884,0
Primula hirsuta,CBNA_441886,5.92970157142,45.1603470505,600010190,28884,0
Primula hirsuta,CBNA_441893,5.93263586021,45.1521020979,600010190,28884,0
Primula hirsuta,CBNA_441895,5.93294190841,45.1522922778,600010190,28884,0
Primula hirsuta,CBNA_441919,5.94226636801,45.1541551289,600010190,28884,0
Primula hirsuta,CBNA_441941,5.94580347868,45.1621125478,600010190,28884,0
Primula hirsuta,CBNA_441942,5.94614540348,45.1617521135,600010190,28884,0
Primula hirsuta,CBNA_441975,5.92245631771,45.1461611998,600010190,28884,0
Primula hirsuta,CBNA_441982,5.92679489583,45.1473764464,600010190,28884,0
Primula hirsuta,CBNA_442195,5.93296907863,45.1634418401,600010190,28884,0
Primula hirsuta,CBNA_442034,5.90763286058,45.1597260626,600010190,28884,0
Primula hirsuta,CBNA_442043,5.90927162626,45.1549394553,600010190,28884,0
Primula hirsuta,CBNA_442057,5.9135192297,45.1554412895,600010190,28884,0
Primula hirsuta,CBNA_939489,6.45693903119,45.1223324109,600010190,28884,0
Primula hirsuta,CBNA_639305,6.06912085689,44.7416603834,600010190,28884,0
Primula hirsuta,CBNA_442063,5.91836127986,45.1568284398,600010190,28884,0
Primula hirsuta,CBNA_442065,5.91988237492,45.1575454978,600010190,28884,0
Primula hirsuta,CBNA_442067,5.9220966977,45.1587714812,600010190,28884,0
Primula hirsuta,CBNA_442071,5.92560680047,45.1599409234,600010190,28884,0
Primula hirsuta,CBNA_442075,5.92713717623,45.1624957471,600010190,28884,0
Primula hirsuta,CBNA_442101,5.91836152876,45.1643970589,600010190,28884,0
Primula hirsuta,CBNA_442102,5.91872176293,45.1642614915,600010190,28884,0
Primula hirsuta,CBNA_442104,5.91890177707,45.1634413518,600010190,28884,0
Primula hirsuta,CBNA_442109,5.92015213577,45.1647376481,600010190,28884,0
Primula hirsuta,CBNA_442113,5.9222767116,45.1658713783,600010190,28884,0
Primula hirsuta,CBNA_442116,5.9253727575,45.1658172733,600010190,28884,0
Primula hirsuta,CBNA_442118,5.92593960244,45.1654780378,600010190,28884,0
Primula hirsuta,CBNA_442121,5.92774892244,45.1657098928,600010190,28884,0
Primula hirsuta,CBNA_442124,5.92879226139,45.1659077671,600010190,28884,0
Primula hirsuta,CBNA_442125,5.92937803581,45.166099626,600010190,28884,0
Primula hirsuta,CBNA_442129,5.92568817539,45.1679354363,600010190,28884,0
Primula hirsuta,CBNA_442196,5.93247391198,45.1631440002,600010190,28884,0
Primula hirsuta,CBNA_442150,5.93471476432,45.1565751086,600010190,28884,0
Primula hirsuta,CBNA_442153,5.93783798046,45.1545151285,600010190,28884,0
Primula hirsuta,CBNA_442154,5.93939569194,45.1537127176,600010190,28884,0
Primula hirsuta,CBNA_442159,5.94038490197,45.1506366444,600010190,28884,0
Primula hirsuta,CBNA_442165,5.94191518607,45.1490600286,600010190,28884,0
Primula hirsuta,CBNA_442167,5.94182579602,45.148765045,600010190,28884,0
Primula hirsuta,CBNA_442169,5.9460556978,45.14858582,600010190,28884,0
Primula hirsuta,CBNA_442180,5.94461534316,45.1630089113,600010190,28884,0
Primula hirsuta,CBNA_442182,5.94587553293,45.1648543093,600010190,28884,0
Primula hirsuta,CBNA_442190,5.93325659331,45.1674844297,600010190,28884,0
Primula hirsuta,CBNA_442202,5.94999755208,45.1678269545,600010190,28884,0
Primula hirsuta,CBNA_442207,5.94673043646,45.1695171419,600010190,28884,0
Primula hirsuta,CBNA_442213,5.95240020477,45.1691104611,600010190,28884,0
Primula hirsuta,CBNA_442216,5.95408375274,45.1676827978,600010190,28884,0
Primula hirsuta,CBNA_442222,5.95849370914,45.1646105206,600010190,28884,0
Primula hirsuta,CBNA_442224,5.95964631291,45.1646475284,600010190,28884,0
Primula hirsuta,CBNA_442242,5.96773770146,45.1654778005,600010190,28884,0
Primula hirsuta,CBNA_442243,5.96636973105,45.1652258453,600010190,28884,0
Primula hirsuta,CBNA_442278,5.93803625941,45.1655115443,600010190,28884,0
Primula hirsuta,CBNA_442280,5.93683908254,45.1664576156,600010190,28884,0
Primula hirsuta,CBNA_442282,5.93611043977,45.1664948138,600010190,28884,0
Primula hirsuta,PNE_571072,6.39162123013,44.8276553642,600010190,28884,0
Primula hirsuta,CBNA_443020,6.07144103973,44.97164816,600010190,28884,0
Primula hirsuta,CBNA_443052,6.05406161442,44.961800987,600010190,28884,0
Primula hirsuta,CBNA_443484,5.95381763583,44.772887082,600010190,28884,0
Primula hirsuta,CBNA_443690,6.12637960808,44.9077406563,600010190,28884,0
Primula hirsuta,CBNA_697887,6.37639037576,45.0069135341,600010190,28884,0
Primula hirsuta,CBNA_533837,6.09658910992,44.7982669969,600010190,28884,0
Primula hirsuta,CBNA_444308,5.95641776969,44.8657108168,600010190,28884,0
Primula hirsuta,CBNA_444309,5.95696764367,44.8652907308,600010190,28884,0
Primula hirsuta,CBNA_444369,6.00543323585,44.8559835128,600010190,28884,0
Primula hirsuta,CBNA_444370,6.00543406872,44.8550644825,600010190,28884,0
Primula hirsuta,CBNA_444373,6.00431701058,44.8553515149,600010190,28884,0
Primula hirsuta,CBNA_444565,5.99063740158,44.866550875,600010190,28884,0
Primula hirsuta,CBNA_697508,6.34563912331,44.7278833195,600010190,28884,0
Primula hirsuta,CBNA_697427,6.31763817061,44.8105553537,600010190,28884,0
Primula pedemontana,FLAVI_638188,6.84061731052,45.5191571295,600010230,29063,0
Primula hirsuta,CBNA_446667,5.91150576903,44.9514084407,600010190,28884,0
Primula hirsuta,CBNA_446678,5.91436754869,44.949968463,600010190,28884,0
Primula hirsuta,CBNA_446679,5.91443088996,44.9495883926,600010190,28884,0
Primula hirsuta,CBNA_446682,5.91772503866,44.9493893434,600010190,28884,0
Primula hirsuta,CBNA_446683,5.91685231305,44.9489662671,600010190,28884,0
Primula hirsuta,CBNA_446687,5.91611340122,44.9449087437,600010190,28884,0
Primula hirsuta,CBNA_446702,5.9142150344,44.9338585587,600010190,28884,0
Primula hirsuta,CBNA_446699,5.9083020622,44.9380588312,600010190,28884,0
Primula hirsuta,CBNA_446757,5.93909010237,45.0475172474,600010190,28884,0
Primula hirsuta,CBNA_446725,5.92633702018,45.0616385764,600010190,28884,0
Primula hirsuta,CBNA_446754,5.93825324944,45.0503775182,600010190,28884,0
Primula hirsuta,CBNA_446756,5.93851409111,45.0486136639,600010190,28884,0
Primula hirsuta,CBNA_446758,5.93920738141,45.0469915654,600010190,28884,0
Primula hirsuta,CBNA_534753,5.94217835782,44.9926095301,600010190,28884,0
Primula hirsuta,CBNA_534756,5.93948736785,44.9917436417,600010190,28884,0
Primula hirsuta,CBNA_534766,5.93389745211,44.9924363316,600010190,28884,0
Primula hirsuta,RESBO_447380,6.1307697569,45.2288269406,600010190,28884,0
Primula hirsuta,RESBO_447383,6.1212651675,45.2182974513,600010190,28884,0
Primula hirsuta,RESBO_447384,6.11865534513,45.2208079162,600010190,28884,0
Primula hirsuta,RESBO_447391,6.1354866652,45.2259191208,600010190,28884,0
Primula hirsuta,RESBO_447395,5.85090659648,44.9869181901,600010190,28884,0
Primula hirsuta,RESBO_447401,5.85202247421,44.9879887513,600010190,28884,0
Primula hirsuta,RESBO_447412,5.87584565412,45.0473983566,600010190,28884,0
Primula hirsuta,CBNA_534681,6.15347844843,45.137921408,600010190,28884,0
Primula hirsuta,RESBO_448165,5.91193640641,45.0355356855,600010190,28884,0
Primula hirsuta,RESBO_448167,5.85703520497,45.0040368949,600010190,28884,0
Primula hirsuta,RESBO_448186,5.91733750064,45.0139370536,600010190,28884,0
Primula hirsuta,RESBO_448200,5.90293642975,45.0328380291,600010190,28884,0
Primula hirsuta,RESBO_448230,5.94163850187,45.0103374711,600010190,28884,0
Primula hirsuta,RESBO_448231,5.9452375443,45.0220364189,600010190,28884,0
Primula hirsuta,RESBO_448249,5.90563659635,45.0103374327,600010190,28884,0
Primula hirsuta,RESBO_448284,5.85163534497,44.9689389413,600010190,28884,0
Primula hirsuta,RESBO_448286,5.86513603792,45.0049367593,600010190,28884,0
Primula hirsuta,RESBO_448310,5.93623684159,45.0625357977,600010190,28884,0
Primula hirsuta,RESBO_448341,5.91103650047,45.0508356343,600010190,28884,0
Primula hirsuta,RESBO_448365,5.92543662728,45.0526386492,600010190,28884,0
Primula hirsuta,RESBO_448394,5.89933600145,45.0562360495,600010190,28884,0
Primula hirsuta,RESBO_448473,5.88043583421,45.0346388919,600010190,28884,0
Primula hirsuta,RESBO_448486,5.90383646212,45.0400360095,600010190,28884,0
Primula hirsuta,RESBO_448491,5.89213617086,45.0346373383,600010190,28884,0
Primula hirsuta,RESBO_448601,5.90653754865,44.9419386222,600010190,28884,0
Primula hirsuta,RESBO_448611,5.89393738117,44.949137315,600010190,28884,0
Primula hirsuta,RESBO_448614,5.87863692417,44.9185417547,600010190,28884,0
Primula hirsuta,RESBO_448624,5.95693779187,45.0490359148,600010190,28884,0
Primula hirsuta,RESBO_448662,5.93893747571,45.0400383937,600010190,28884,0
Primula hirsuta,RESBO_448666,5.93623697027,45.0463356211,600010190,28884,0
Primula hirsuta,RESBO_448700,5.96296787006,45.0850652767,600010190,28884,0
Primula hirsuta,CBNA_894029,5.93976512724,45.0521035928,600010190,28884,1
Primula hirsuta,CBNA_449162,6.11257198598,45.0370757437,600010190,28884,0
Primula hirsuta,CBNA_449163,6.11248208507,45.0381190094,600010190,28884,0
Primula hirsuta,CBNA_894023,5.94014328301,45.0520891029,600010190,28884,2
Primula hirsuta,CBNA_449173,6.10557004471,45.0351943293,600010190,28884,0
Primula hirsuta,RESBO_573210,6.38670403994,45.1799867599,600010190,28884,0
Primula hirsuta,CBNA_449534,6.12077212786,44.8775375017,600010190,28884,0
Primula hirsuta,CBNA_449547,6.17229975996,44.8607901949,600010190,28884,0
Primula hirsuta,CBNA_449548,6.17198446214,44.8604658147,600010190,28884,0
Primula hirsuta,CBNA_449552,6.17224591464,44.8581696389,600010190,28884,0
Primula hirsuta,CBNA_449553,6.17310942061,44.857757491,600010190,28884,0
Primula hirsuta,CBNA_449555,6.17535983865,44.8594411778,600010190,28884,0
Primula hirsuta,CBNA_449564,6.17103916844,44.8702648808,600010190,28884,0
Primula hirsuta,CBNA_449565,6.17221890132,44.8703573159,600010190,28884,0
Primula hirsuta,CBNA_449566,6.17373024259,44.870516847,600010190,28884,0
Primula hirsuta,CBNA_449567,6.17421673691,44.8711201653,600010190,28884,0
Primula hirsuta,CBNA_449569,6.17394637171,44.8723353287,600010190,28884,0
Primula hirsuta,CBNA_449573,6.16478412864,44.875638061,600010190,28884,0
Primula hirsuta,CBNA_893641,5.96682811399,45.1857080514,600010190,28884,2
Primula hirsuta,CBNA_893609,5.96160863068,45.1873649476,600010190,28884,2
Primula hirsuta,CBNA_450067,6.13377604057,45.0476949068,600010190,28884,0
Primula hirsuta,CBNA_450120,6.19256741339,44.9372335841,600010190,28884,0
Primula hirsuta,CBNA_883560,5.97577470065,45.1321501789,600010190,28884,2
Primula hirsuta,CBNA_450124,6.20002905904,44.9303688403,600010190,28884,0
Primula hirsuta,CBNA_450149,6.31770913384,44.9003373851,600010190,28884,0
Primula hirsuta,CBNA_450153,6.32270416533,44.8981964898,600010190,28884,0
Primula hirsuta,CBNA_450155,6.32794263154,44.8920019148,600010190,28884,0
Primula hirsuta,CBNA_450169,6.33100279291,44.8712288701,600010190,28884,0
Primula pedemontana,PNE_571202,6.31883556592,44.7803412257,600010230,29063,0
Primula hirsuta,CBNA_880473,6.10931231787,45.3154664163,600010190,28884,0
Primula hirsuta,CBNA_877961,6.02989398699,45.2652512736,600010190,28884,0
Primula pedemontana,CBNA_452038,6.79413034344,45.5450925426,600010230,29063,0
Primula pedemontana,CBNA_452089,6.82293090325,45.5151496454,600010230,29063,0
Primula hirsuta,CBNA_441817,5.92390635075,45.1359911681,600010190,28884,0
Primula hirsuta,CBNA_441818,5.92543625065,45.138514458,600010190,28884,0
Primula hirsuta,RESBO_453475,6.93905305124,45.9657689325,600010190,28884,0
Primula hirsuta,AAAAA_453990,6.82474846152,45.9232878409,600010190,28884,0
Primula hirsuta,UNJOF_635014,6.33604972828,45.2989656787,600010190,28884,0
Primula hirsuta,CBNA_537847,6.81534483457,45.3138622452,600010190,28884,0
Primula pedemontana,CBNA_537709,6.81984394504,45.5433552896,600010230,29063,0
Primula pedemontana,CBNA_537714,6.92334832904,45.1991135421,600010230,29063,0
Primula hirsuta,CBNA_537819,6.75009168264,45.4848562114,600010190,28884,0
Primula pedemontana,CBNA_627062,6.97115723878,45.4874755448,600010230,29063,0
Primula pedemontana,CBNA_538018,6.94544403152,45.2070795102,600010230,29063,0
Primula hirsuta,CBNA_538070,6.94220323297,45.5767899885,600010190,28884,0
Primula pedemontana,PNV_626830,6.86597139281,45.2047399802,600010230,29063,0
Primula pedemontana,PNV_626829,6.86597076155,45.209238493,600010230,29063,0
Primula pedemontana,PNV_626825,6.8641712285,45.2047392162,600010230,29063,0
Primula pedemontana,PNV_626151,7.12698076699,45.4162383893,600010230,29063,0
Primula pedemontana,PNV_626146,7.12698081877,45.4207378092,600010230,29063,0
Primula pedemontana,PNV_626144,7.1269806652,45.4184881036,600010230,29063,0
Primula pedemontana,PNV_626142,7.12248066188,45.4207366923,600010230,29063,0
Primula pedemontana,PNV_626135,7.11347985704,45.4162345531,600010230,29063,0
Primula pedemontana,PNV_626139,7.1251805788,45.4162370725,600010230,29063,0
Primula pedemontana,PNV_626137,7.12068027542,45.4162359022,600010230,29063,0
Primula pedemontana,PNV_626134,7.11617997225,45.4162345512,600010230,29063,0
Primula pedemontana,PNV_625869,7.07117886096,45.375735906,600010230,29063,0
Primula pedemontana,PNV_625743,7.09997930998,45.3892376041,600010230,29063,0
Primula pedemontana,PNV_625742,7.09817923042,45.3892358818,600010230,29063,0
Primula pedemontana,PNV_625741,7.0999797306,45.3937369109,600010230,29063,0
Primula pedemontana,PNV_625729,7.07297852677,45.3802372936,600010230,29063,0
Primula pedemontana,PNV_625724,7.09097858256,45.3802346426,600010230,29063,0
Primula pedemontana,PNV_625723,7.08917861481,45.3802372906,600010230,29063,0
Primula pedemontana,PNV_625722,7.08647897041,45.3802366889,600010230,29063,0
Primula pedemontana,PNV_625721,7.08467867205,45.3802347683,600010230,29063,0
Primula pedemontana,PNV_625717,7.0711787393,45.3802351376,600010230,29063,0
Primula pedemontana,PNV_625716,7.07747878232,45.3847350152,600010230,29063,0
Primula pedemontana,PNV_625713,7.09997931719,45.3824886267,600010230,29063,0
Primula pedemontana,PNV_625707,7.09997965508,45.3847382725,600010230,29063,0
Primula pedemontana,PNV_625704,7.09367941406,45.3847343895,600010230,29063,0
Primula pedemontana,PNV_625703,7.09097860618,45.384738439,600010230,29063,0
Primula pedemontana,PNV_625702,7.08917943813,45.3847365442,600010230,29063,0
Primula pedemontana,PNV_625701,7.08647880977,45.3847359704,600010230,29063,0
Primula pedemontana,PNV_625700,7.08467882382,45.3847385414,600010230,29063,0
Primula pedemontana,PNV_625698,7.08017864486,45.3847358338,600010230,29063,0
Primula pedemontana,PNV_625697,7.07747878232,45.3847350152,600010230,29063,0
Primula pedemontana,PNV_625694,7.0999792273,45.3869879472,600010230,29063,0
Primula pedemontana,PNV_625693,7.09997930998,45.3892376041,600010230,29063,0
Primula pedemontana,PNV_625692,7.09547924858,45.38698584,600010230,29063,0
Primula pedemontana,PNV_625691,7.09547914931,45.3892354969,600010230,29063,0
Primula pedemontana,PNV_625690,7.09097909064,45.386988067,600010230,29063,0
Primula pedemontana,PNV_625652,7.1134796208,45.4117351833,600010230,29063,0
Primula pedemontana,PNV_625604,6.90647278201,45.2159870849,600010230,29063,0
Primula pedemontana,PNV_625585,6.96317542201,45.2137403676,600010230,29063,0
Primula pedemontana,PNV_625582,6.96047461756,45.2114876754,600010230,29063,0
Primula pedemontana,PNV_625580,6.96497539847,45.2092407777,600010230,29063,0
Primula pedemontana,PNV_625579,6.96317489673,45.2092371083,600010230,29063,0
Primula pedemontana,PNV_625560,6.92447368369,45.2227392639,600010230,29063,0
Primula pedemontana,PNV_625558,6.92447368369,45.2227392639,600010230,29063,0
Primula pedemontana,PNV_625520,6.85697067008,45.497234267,600010230,29063,0
Primula pedemontana,PNV_625511,6.87497103361,45.5647310324,600010230,29063,0
Primula pedemontana,PNV_625468,6.83896989399,45.5062314056,600010230,29063,0
Primula pedemontana,PNV_625462,6.83266925273,45.5332312751,600010230,29063,0
Primula hirsuta,PNV_625455,6.87947090864,45.6592311478,600010190,28884,0
Primula hirsuta,PNV_625453,6.87497075191,45.6592284456,600010190,28884,0
Primula pedemontana,PNV_625452,6.82366966499,45.5242298905,600010230,29063,0
Primula hirsuta,PNV_625447,6.89297133956,45.6637325431,600010190,28884,0
Primula hirsuta,PNV_625446,6.88397075009,45.6592291732,600010190,28884,0
Primula hirsuta,PNV_625445,6.8794713197,45.6569817161,600010190,28884,0
Primula hirsuta,PNV_625444,6.90197102319,45.6547295632,600010190,28884,0
Primula hirsuta,PNV_625440,6.87947090864,45.6592311478,600010190,28884,0
Primula hirsuta,PNV_625429,6.83896988377,45.641232511,600010190,28884,0
Primula hirsuta,PNV_625428,6.84166929988,45.6412305026,600010190,28884,0
Primula hirsuta,PNV_625427,6.83716912476,45.641230848,600010190,28884,0
Primula hirsuta,PNV_625095,6.96947460967,45.6524807411,600010190,28884,0
Primula hirsuta,PNV_625094,6.96497421488,45.6547312012,600010190,28884,0
Primula hirsuta,PNV_625091,6.95867402217,45.6502331115,600010190,28884,0
Primula hirsuta,PNV_625090,6.95597385289,45.650233429,600010190,28884,0
Primula hirsuta,PNV_625089,6.96047379306,45.650232876,600010190,28884,0
Primula hirsuta,PNV_625088,6.94967356425,45.650229406,600010190,28884,0
Primula hirsuta,PNV_625087,6.95147343717,45.6457302761,600010190,28884,0
Primula hirsuta,PNV_625085,6.95147353928,45.6412312396,600010190,28884,0
Primula hirsuta,PNV_625084,6.9406731251,45.6457304845,600010190,28884,0
Primula hirsuta,PNV_625083,6.94067349891,45.6322334705,600010190,28884,0
Primula hirsuta,PNV_625082,6.9424731978,45.6277299949,600010190,28884,0
Primula pedemontana,PNV_625020,6.87947148599,45.1732372193,600010230,29063,0
Primula pedemontana,PNV_625019,6.87947148599,45.1732372193,600010230,29063,0
Primula pedemontana,PNV_625018,6.88397181834,45.1822399044,600010230,29063,0
Primula pedemontana,PNV_625017,6.88397187443,45.1867384213,600010230,29063,0
Primula pedemontana,PNV_625013,6.882171947,45.1912364778,600010230,29063,0
Primula pedemontana,PNV_625012,6.88397204533,45.1957399743,600010230,29063,0
Primula pedemontana,PNV_625011,6.87947149527,45.1934895071,600010230,29063,0
Primula pedemontana,PNV_625008,6.87497208513,45.1979865884,600010230,29063,0
Primula pedemontana,PNV_625006,6.87497180854,45.2002403597,600010230,29063,0
Primula pedemontana,PNV_625005,6.87047189454,45.1979895055,600010230,29063,0
Primula pedemontana,PNV_624930,7.0909789629,45.283487252,600010230,29063,0
Primula pedemontana,PNV_624920,7.08647947017,45.2812399824,600010230,29063,0
Primula pedemontana,PNV_624919,7.08467854765,45.2812382016,600010230,29063,0
Primula pedemontana,PNV_624904,7.0819787089,45.2879864482,600010230,29063,0
Primula pedemontana,PNV_624903,7.08197831969,45.2902360558,600010230,29063,0
Primula pedemontana,PNV_624891,7.07747871611,45.294737182,600010230,29063,0
Primula pedemontana,PNV_624880,7.08197831969,45.2902360558,600010230,29063,0
Primula pedemontana,PNV_624720,7.00997680466,45.3419843059,600010230,29063,0
Primula pedemontana,PNV_624703,7.0009762889,45.3329885053,600010230,29063,0
Primula pedemontana,PNV_624695,7.01447627487,45.3464842616,600010230,29063,0
Primula pedemontana,PNV_624686,7.00097568747,45.335238021,600010230,29063,0
Primula pedemontana,CBNA_627153,7.08754134311,45.2894196248,600010230,29063,0
Primula pedemontana,CBNA_627143,7.08730786224,45.2929040019,600010230,29063,0
Primula pedemontana,PNV_624276,6.99647594936,45.4724839756,600010230,29063,0
Primula hirsuta,JORDE_276091,6.79215084034,45.932729598,600010190,28884,0
Primula pedemontana,CBNA_623403,6.81879129106,45.5423498328,600010230,29063,0
Primula pedemontana,PNV_625699,7.08197896108,45.3847378313,600010230,29063,0
Primula hirsuta,PNE_470609,5.9625641907,44.9291156543,600010190,28884,0
Primula hirsuta,PNE_470746,6.37883251344,44.719873439,600010190,28884,0
Primula hirsuta,PNE_470749,6.47783324576,44.9381191871,600010190,28884,0
Primula hirsuta,PNE_470750,6.05481789703,44.9808642652,600010190,28884,0
Primula hirsuta,PNE_470804,6.36983085977,44.8301219757,600010190,28884,0
Primula hirsuta,PNE_470806,5.95581440236,44.9111135557,600010190,28884,0
Primula hirsuta,PNE_470843,6.03681567835,45.039362013,600010190,28884,0
Primula hirsuta,PNE_470845,6.05481789703,44.9808642652,600010190,28884,0
Primula hirsuta,PNE_470851,6.41483114808,44.8976180874,600010190,28884,0
Primula hirsuta,PNE_470856,6.38783158109,44.8301187203,600010190,28884,0
Primula hirsuta,PNE_470858,6.40808084712,44.8841184796,600010190,28884,0
Primula hirsuta,PNE_470862,6.41483114808,44.8976180874,600010190,28884,0
Primula hirsuta,PNE_470864,6.37882962936,44.92461934,600010190,28884,0
Primula hirsuta,PNE_470904,6.10994343575,45.0967382693,600010190,28884,0
Primula hirsuta,PNE_471389,6.20782296493,44.8998672569,600010190,28884,0
Primula hirsuta,PNE_471481,6.06831809103,44.8998675951,600010190,28884,0
Primula hirsuta,PNE_471972,6.40785511421,45.021139556,600010190,28884,0
Primula hirsuta,PNE_472013,6.00194026604,44.9797408561,600010190,28884,0
Primula pedemontana,PNV_625745,7.08647860183,45.3869856171,600010230,29063,0
Primula hirsuta,PNE_472969,6.36983085977,44.8301219757,600010190,28884,0
Primula hirsuta,PNE_473289,6.19814748154,44.9635384409,600010190,28884,0
Primula pedemontana,PNV_625730,7.07297877004,45.3779876681,600010230,29063,0
Primula hirsuta,PNE_473649,6.14257299113,44.7176245736,600010190,28884,0
Primula hirsuta,PNE_473650,6.14032280008,44.7176208609,600010190,28884,0
Primula hirsuta,PNE_473652,6.14707349134,44.7198708654,600010190,28884,0
Primula hirsuta,PNE_473659,6.06606837548,44.8953660358,600010190,28884,0
Primula hirsuta,PNE_473840,6.10994343575,45.0967382693,600010190,28884,0
Primula pedemontana,PNV_625510,6.87317070878,45.564730016,600010230,29063,0
Primula pedemontana,PNV_625472,6.84167009143,45.4882345393,600010230,29063,0
Primula hirsuta,CBNA_482612,6.62566240043,45.3424323578,600010190,28884,0
Primula hirsuta,CBNA_481583,6.15944498741,45.2452313561,600010190,28884,0
Primula hirsuta,CBNA_481584,6.16844548388,45.2497345463,600010190,28884,0
Primula hirsuta,CBNA_482611,6.62746249086,45.3307324966,600010190,28884,0
Primula hirsuta,CBNA_476694,6.19364630825,45.409030475,600010190,28884,0
Primula hirsuta,CBNA_476742,6.54105871949,45.6196314658,600010190,28884,0
Primula pedemontana,CBNA_478228,6.71116572591,45.2623355608,600010230,29063,0
Primula pedemontana,CBNA_478229,6.93797356037,45.2200370725,600010230,29063,0
Primula pedemontana,CBNA_478230,6.87497211576,45.2119373901,600010230,29063,0
Primula pedemontana,CBNA_478231,6.86147111193,45.2110394883,600010230,29063,0
